time,EC급액,EC배액,pH급액,pH배액,저울급액,저울배액,온도토양,온도급액,온도배액,내부이산화탄소,내부광량,내부PT100온도센서1번건구,내부PT100온도센서2번습구,내부PT100온도센서3번,내부PT100센서를이용한계산습도
2021-11-11 03:53:06,2.41861,2.31899,6.382,6.536,5.136629,0.120624,13.4375,13.875,13.9375,545,0,13.77853,13.00304,13.61001,95.07366
2021-11-11 03:53:40,2.41811,2.31822,6.387,6.539,5.133344,0.119826,13.4375,13.875,13.9375,546,0,13.77853,12.96937,13.57614,94.86473
2021-11-11 03:53:51,2.41851,2.31719,6.391,6.536,5.134918,0.11995,13.4375,13.875,13.9375,545,0,13.74487,13.00304,13.57614,95.28178
2021-11-11 03:54:58,2.41839,2.31684,6.388,6.539,5.132421,0.120831,13.4375,13.875,13.9375,548,0,13.74487,13.00304,13.61001,95.28178
2021-11-11 03:55:32,2.4175,2.31694,6.389,6.537,5.136058,0.120679,13.4375,13.875,13.9375,546,0,13.74487,13.0369,13.54248,95.49284
2021-11-11 03:55:43,2.4176,2.31766,6.388,6.533,5.135136,0.120142,13.4375,13.875,13.9375,546,0,13.74487,13.0369,13.54248,95.49284
2021-11-11 03:55:55,2.4176,2.31706,6.387,6.538,5.13595,0.120025,13.4375,13.875,13.9375,546,0,13.77853,12.96937,13.64367,94.86473
2021-11-11 03:56:06,2.41753,2.31713,6.387,6.537,5.135461,0.120555,13.4375,13.8125,13.9375,547,0,13.8122,13.00304,13.57614,94.86605
2021-11-11 03:56:29,2.41739,2.31719,6.387,6.537,5.134457,0.120363,13.4375,13.875,13.9375,549,0,13.74487,13.00304,13.57614,95.28178
2021-11-11 03:56:40,2.4171,2.31678,6.392,6.536,5.133534,0.120755,13.4375,13.875,13.9375,548,0,13.74487,13.0369,13.57614,95.49284
2021-11-11 03:57:02,2.41692,2.3168,6.39,6.534,5.134647,0.120789,13.4375,13.875,13.875,548,0,13.74487,13.00304,13.54248,95.28178
2021-11-11 03:57:14,2.41702,2.31655,6.392,6.537,5.134674,0.119792,13.4375,13.875,13.9375,549,0,13.74487,13.00304,13.54248,95.28178
2021-11-11 03:57:25,2.41666,2.31658,6.389,6.533,5.133588,0.120383,13.4375,13.875,13.875,549,0,13.711,13.0369,13.57614,95.70319
2021-11-11 03:57:36,2.41702,2.31592,6.391,6.537,5.135027,0.119881,13.4375,13.875,13.9375,548,0,13.74487,12.96937,13.54248,95.0724
2021-11-11 03:57:59,2.41655,2.31576,6.393,6.533,5.132204,0.120686,13.4375,13.875,13.9375,549,0,13.74487,13.00304,13.47495,95.28178
2021-11-11 03:58:10,2.41659,2.31579,6.392,6.537,5.133561,0.120803,13.4375,13.875,13.875,548,0,13.711,13.0369,13.50881,95.70319
2021-11-11 03:58:33,2.4162,2.31651,6.387,6.536,5.133778,0.120844,13.4375,13.875,13.875,550,0,13.74487,13.0369,13.54248,95.49284
2021-11-11 03:59:40,2.4163,2.31601,6.39,6.533,5.131932,0.120624,13.375,13.8125,13.875,548,0,13.74487,13.0369,13.54248,95.49284
2021-11-11 04:00:14,2.41601,2.31533,6.391,6.535,5.133235,0.120466,13.4375,13.8125,13.875,547,0,13.74487,12.96937,13.57614,95.0724
2021-11-11 04:00:25,2.41597,2.31397,6.391,6.535,5.132828,0.120342,13.4375,13.875,13.875,549,0,13.74487,13.00304,13.57614,95.28178
2021-11-11 04:00:48,2.41547,2.31502,6.395,6.536,5.131851,0.119998,13.4375,13.8125,13.875,549,0,13.74487,12.96937,13.57614,95.0724
2021-11-11 04:00:59,2.41569,2.3154,6.394,6.536,5.132638,0.119764,13.4375,13.8125,13.875,549,0,13.74487,13.00304,13.54248,95.28178
2021-11-11 04:01:10,2.41569,2.31413,6.394,6.536,5.130846,0.120452,13.4375,13.8125,13.875,550,0,13.74487,12.96937,13.54248,95.0724
2021-11-11 04:01:21,2.41583,2.31446,6.394,6.535,5.131824,0.120493,13.375,13.875,13.875,552,0,13.74487,12.96937,13.50881,95.0724
2021-11-11 04:01:44,2.4155,2.31395,6.395,6.537,5.132692,0.119977,13.375,13.8125,13.875,550,0,13.711,13.00304,13.50881,95.49167
2021-11-11 04:02:51,2.415,2.31305,6.396,6.534,5.133398,0.120652,13.375,13.8125,13.875,548,0.05095,13.711,12.96937,13.57614,95.28182
2021-11-11 04:03:14,2.41461,2.31348,6.396,6.538,5.131824,0.120542,13.375,13.8125,13.875,552,0,13.711,12.93571,13.50881,95.07238
2021-11-11 04:03:25,2.41443,2.31367,6.397,6.537,5.132747,0.120259,13.375,13.8125,13.875,551,0,13.711,12.96937,13.50881,95.28182
2021-11-11 04:03:59,2.41463,2.31211,6.398,6.535,5.133371,0.120301,13.375,13.8125,13.875,548,0,13.711,13.00304,13.54248,95.49167
2021-11-11 04:04:10,2.41442,2.31266,6.397,6.534,5.133371,0.120266,13.375,13.8125,13.875,550,0,13.711,13.00304,13.44128,95.49167
2021-11-11 04:04:33,2.41417,2.31235,6.4,6.533,5.130764,0.1205,13.375,13.8125,13.875,549,0,13.711,12.96937,13.50881,95.28182
2021-11-11 04:04:44,2.4141,2.31244,6.399,6.535,5.1331,0.120486,13.375,13.8125,13.875,550,0,13.74487,12.96937,13.50881,95.0724
2021-11-11 04:06:36,2.41265,2.31119,6.403,6.533,5.129624,0.120032,13.375,13.8125,13.875,548,0,13.67734,12.96937,13.47495,95.49051
2021-11-11 04:06:59,2.41254,2.31024,6.398,6.534,5.129869,0.120019,13.375,13.8125,13.875,547,0,13.711,13.00304,13.54248,95.49167
2021-11-11 04:07:10,2.4125,2.3101,6.397,6.532,5.131932,0.119716,13.375,13.8125,13.875,549,0,13.711,12.96937,13.47495,95.28182
2021-11-11 04:07:22,2.41215,2.31086,6.396,6.534,5.126638,0.120067,13.375,13.8125,13.875,549,0,13.64367,13.00304,13.50881,95.91048
2021-11-11 04:07:33,2.41229,2.30864,6.4,6.536,5.127588,0.120149,13.375,13.8125,13.875,549,0,13.67734,13.00304,13.50881,95.70081
2021-11-11 04:07:44,2.41203,2.31051,6.396,6.537,5.130928,0.120053,13.375,13.8125,13.875,550,0,13.67734,12.96937,13.47495,95.49051
2021-11-11 04:08:07,2.41211,2.31046,6.4,6.537,5.129597,0.120259,13.375,13.8125,13.875,550,0,13.711,12.96937,13.47495,95.28182
2021-11-11 04:08:41,2.41164,2.31014,6.398,6.535,5.129516,0.120149,13.375,13.8125,13.875,549,0,13.711,12.96937,13.47495,95.28182
2021-11-11 04:09:48,2.41125,2.30924,6.399,6.539,5.127073,0.12061,13.375,13.8125,13.875,549,0,13.67734,12.96937,13.47495,95.49051
2021-11-11 04:10:11,2.41103,2.3091,6.396,6.536,5.12938,0.120115,13.375,13.8125,13.875,554,0,13.64367,12.96937,13.47495,95.69971
2021-11-11 04:10:22,2.41117,2.30889,6.397,6.539,5.128376,0.119915,13.375,13.8125,13.875,555,0,13.711,12.96937,13.47495,95.28182
2021-11-11 04:10:45,2.41113,2.3089,6.394,6.532,5.127697,0.120287,13.375,13.8125,13.875,549,0,13.67734,12.93571,13.50881,95.28061
2021-11-11 04:10:56,2.41106,2.30923,6.396,6.537,5.13033,0.120762,13.375,13.8125,13.875,550,0,13.711,13.00304,13.47495,95.49167
2021-11-11 04:11:29,2.41096,2.30906,6.396,6.533,5.130167,0.120301,13.375,13.8125,13.875,553,0,13.67734,12.96937,13.47495,95.49051
2021-11-11 04:12:03,2.41088,2.30797,6.398,6.531,5.126855,0.120287,13.375,13.8125,13.875,551,0.356647,13.67734,12.96937,13.44128,95.49051
2021-11-11 04:12:14,2.41063,2.30855,6.397,6.531,5.129543,0.119785,13.375,13.8125,13.875,552,0,13.64367,12.96937,13.47495,95.69971
2021-11-11 04:12:26,2.41066,2.30882,6.396,6.531,5.129679,0.12006,13.375,13.8125,13.875,553,0.05095,13.67734,12.96937,13.47495,95.49051
2021-11-11 04:12:37,2.41045,2.30746,6.397,6.53,5.127371,0.12028,13.375,13.8125,13.875,553,0,13.64367,12.96937,13.47495,95.69971
2021-11-11 04:12:48,2.41038,2.30879,6.397,6.53,5.131579,0.120039,13.375,13.8125,13.875,553,0,13.67734,12.93571,13.47495,95.28061
2021-11-11 04:13:00,2.41059,2.30757,6.398,6.529,5.131009,0.120266,13.375,13.8125,13.875,551,0,13.711,12.93571,13.47495,95.07238
2021-11-11 04:13:11,2.4106,2.30793,6.397,6.528,5.12767,0.119998,13.375,13.8125,13.875,551,0,13.67734,12.96937,13.44128,95.49051
2021-11-11 04:13:34,2.41049,2.30713,6.394,6.527,5.128267,0.120266,13.375,13.8125,13.875,551,0,13.67734,12.96937,13.40762,95.49051
2021-11-11 04:13:45,2.41045,2.30779,6.394,6.528,5.128511,0.120053,13.375,13.8125,13.875,548,0,13.67734,12.96937,13.44128,95.49051
2021-11-11 04:14:52,2.41001,2.30698,6.394,6.526,5.126611,0.120108,13.375,13.8125,13.875,553,0,13.67734,12.90204,13.40762,95.07112
2021-11-11 04:15:03,2.41016,2.30716,6.395,6.529,5.126584,0.119826,13.375,13.8125,13.875,554,0,13.64367,12.90204,13.40762,95.2794
2021-11-11 04:15:15,2.41005,2.30707,6.396,6.529,5.127643,0.119792,13.375,13.8125,13.875,553,0,13.64367,12.90204,13.40762,95.2794
2021-11-11 04:15:26,2.4099,2.30645,6.394,6.529,5.125905,0.120101,13.375,13.8125,13.875,551,0,13.64367,12.93571,13.44128,95.48936
2021-11-11 04:15:37,2.40972,2.30688,6.396,6.532,5.126747,0.120376,13.375,13.8125,13.8125,553,0,13.64367,12.93571,13.40762,95.48936
2021-11-11 04:15:49,2.41012,2.30684,6.396,6.532,5.12729,0.119915,13.375,13.8125,13.8125,554,0,13.67734,12.90204,13.44128,95.07112
2021-11-11 04:16:00,2.40973,2.30667,6.395,6.534,5.128023,0.120039,13.375,13.8125,13.8125,553,0,13.64367,12.93571,13.44128,95.48936
2021-11-11 04:16:23,2.40976,2.30593,6.398,6.533,5.124901,0.119867,13.375,13.8125,13.8125,553,0,13.67734,12.96937,13.44128,95.49051
2021-11-11 04:16:34,2.41013,2.30509,6.393,6.534,5.1271,0.120411,13.375,13.8125,13.875,554,0,13.64367,12.93571,13.44128,95.48936
2021-11-11 04:16:45,2.41009,2.30622,6.396,6.536,5.125335,0.119895,13.375,13.8125,13.8125,555,0,13.64367,12.93571,13.47495,95.48936
2021-11-11 04:16:56,2.4094,2.30567,6.396,6.535,5.125715,0.120108,13.375,13.8125,13.8125,556,0,13.67734,12.96937,13.40762,95.49051
2021-11-11 04:17:08,2.41009,2.30524,6.396,6.539,5.124141,0.119805,13.375,13.8125,13.875,554,0,13.64367,12.93571,13.44128,95.48936
2021-11-11 04:17:19,2.41027,2.30541,6.396,6.536,5.128267,0.119922,13.3125,13.8125,13.875,552,0,13.61001,12.93571,13.40762,95.69861
2021-11-11 04:17:53,2.40984,2.30549,6.393,6.539,5.127398,0.120218,13.375,13.8125,13.8125,552,0,13.64367,12.93571,13.44128,95.48936
2021-11-11 04:19:00,2.40908,2.30495,6.396,6.541,5.124168,0.119771,13.3125,13.75,13.8125,553,0,13.64367,12.93571,13.44128,95.48936
2021-11-11 04:19:11,2.40911,2.30546,6.395,6.543,5.126231,0.119867,13.3125,13.8125,13.8125,555,0,13.64367,12.96937,13.44128,95.69971
2021-11-11 04:19:23,2.40918,2.30446,6.396,6.541,5.125552,0.120149,13.3125,13.8125,13.8125,557,0,13.64367,12.96937,13.44128,95.69971
2021-11-11 04:19:34,2.40922,2.30485,6.397,6.542,5.128267,0.120376,13.3125,13.8125,13.8125,555,0,13.64367,12.93571,13.40762,95.48936
2021-11-11 04:19:45,2.40908,2.30484,6.398,6.542,5.12539,0.120521,13.3125,13.8125,13.8125,553,0.076424,13.64367,12.93571,13.44128,95.48936
2021-11-11 04:19:57,2.40936,2.30459,6.399,6.542,5.126503,0.120349,13.375,13.75,13.8125,555,0,13.64367,12.96937,13.44128,95.69971
2021-11-11 04:20:08,2.40879,2.30443,6.394,6.541,5.127806,0.120239,13.375,13.75,13.8125,556,0,13.61001,12.96937,13.44128,95.90942
2021-11-11 04:21:15,2.40871,2.3036,6.397,6.54,5.12577,0.119977,13.3125,13.8125,13.8125,556,0,13.64367,12.96937,13.44128,95.69971
2021-11-11 04:21:38,2.40879,2.30316,6.399,6.543,5.127181,0.120225,13.3125,13.75,13.8125,554,0,13.64367,12.93571,13.44128,95.48936
2021-11-11 04:21:49,2.40861,2.30297,6.396,6.54,5.121996,0.120597,13.3125,13.75,13.8125,555,0,13.64367,12.96937,13.40762,95.69971
2021-11-11 04:22:00,2.40857,2.30349,6.4,6.54,5.123896,0.11984,13.3125,13.8125,13.8125,556,0,13.64367,12.90204,13.44128,95.2794
2021-11-11 04:22:12,2.40896,2.30366,6.397,6.537,5.126666,0.120239,13.3125,13.75,13.8125,556,0,13.64367,12.96937,13.40762,95.69971
2021-11-11 04:22:23,2.4089,2.30435,6.399,6.537,5.124656,0.120328,13.3125,13.75,13.8125,555,0,13.64367,12.93571,13.40762,95.48936
2021-11-11 04:22:57,2.40864,2.30254,6.397,6.536,5.122674,0.119922,13.3125,13.75,13.8125,556,0,13.64367,12.90204,13.40762,95.2794
2021-11-11 04:23:30,2.40861,2.30188,6.396,6.538,5.122892,0.120108,13.3125,13.75,13.8125,554,0,13.61001,12.93571,13.40762,95.69861
2021-11-11 04:23:41,2.40829,2.30285,6.396,6.536,5.121914,0.11975,13.3125,13.75,13.8125,553,0,13.64367,12.93571,13.40762,95.48936
2021-11-11 04:24:15,2.40829,2.30277,6.398,6.533,5.123842,0.120122,13.3125,13.75,13.8125,553,0,13.61001,12.93571,13.37395,95.69861
2021-11-11 04:24:26,2.40821,2.30267,6.398,6.531,5.123815,0.119826,13.3125,13.75,13.8125,554,0,13.57614,12.93571,13.40762,95.90963
2021-11-11 04:24:38,2.4081,2.30224,6.398,6.532,5.124032,0.119895,13.3125,13.75,13.8125,554,0,13.61001,12.93571,13.40762,95.69861
2021-11-11 04:24:49,2.40853,2.30209,6.396,6.532,5.12463,0.120239,13.3125,13.75,13.8125,554,0,13.61001,12.93571,13.44128,95.69861
2021-11-11 04:25:00,2.40871,2.30245,6.397,6.53,5.124168,0.120094,13.3125,13.75,13.8125,555,0,13.61001,12.93571,13.40762,95.69861
2021-11-11 04:25:23,2.40817,2.30202,6.396,6.536,5.124168,0.120335,13.3125,13.75,13.8125,557,0,13.64367,12.93571,13.44128,95.48936
2021-11-11 04:25:34,2.40828,2.30236,6.396,6.534,5.12395,0.120308,13.3125,13.75,13.8125,556,0,13.61001,12.90204,13.37395,95.4882
2021-11-11 04:25:57,2.40789,2.30164,6.396,6.535,5.123245,0.119874,13.3125,13.75,13.8125,552,0,13.61001,12.90204,13.40762,95.4882
2021-11-11 04:26:31,2.40785,2.30114,6.398,6.534,5.123381,0.120005,13.3125,13.75,13.8125,557,0,13.64367,12.90204,13.40762,95.2794
2021-11-11 04:27:04,2.40746,2.30146,6.4,6.538,5.124276,0.120246,13.3125,13.75,13.8125,557,0,13.64367,12.93571,13.37395,95.48936
2021-11-11 04:27:38,2.40749,2.3012,6.398,6.534,5.123516,0.120025,13.3125,13.75,13.8125,556,0,13.61001,12.93571,13.40762,95.69861
2021-11-11 04:27:49,2.40734,2.30119,6.398,6.538,5.12224,0.11964,13.3125,13.75,13.8125,554,0,13.64367,12.93571,13.40762,95.48936
2021-11-11 04:28:12,2.4072,2.30078,6.397,6.535,5.12205,0.120115,13.3125,13.75,13.8125,557,0,13.61001,12.90204,13.40762,95.4882
2021-11-11 04:28:25,2.40717,2.30059,6.399,6.532,5.12281,0.120459,13.3125,13.75,13.8125,557,0,13.61001,12.93571,13.40762,95.69861
2021-11-11 04:28:37,2.40709,2.30041,6.397,6.529,5.121046,0.120019,13.3125,13.75,13.8125,556,0,13.64367,12.93571,13.40762,95.48936
2021-11-11 04:28:48,2.40677,2.30072,6.396,6.537,5.122512,0.120142,13.3125,13.75,13.8125,558,0.178324,13.61001,12.90204,13.40762,95.4882
2021-11-11 04:29:11,2.40698,2.30013,6.398,6.532,5.121453,0.119468,13.3125,13.75,13.8125,557,0,13.64367,12.96937,13.40762,95.69971
2021-11-11 04:30:29,2.40713,2.30058,6.396,6.533,5.121752,0.120005,13.3125,13.75,13.8125,557,0,13.61001,12.90204,13.37395,95.4882
2021-11-11 04:30:52,2.40666,2.29849,6.398,6.532,5.120747,0.119805,13.3125,13.75,13.8125,555,0,13.61001,12.90204,13.40762,95.4882
2021-11-11 04:31:03,2.40655,2.30041,6.398,6.53,5.122566,0.119888,13.3125,13.75,13.8125,558,0,13.57614,12.96937,13.37395,96.12091
2021-11-11 04:31:36,2.40623,2.29957,6.396,6.533,5.123136,0.119826,13.3125,13.75,13.8125,554,0,13.64367,12.93571,13.40762,95.48936
2021-11-11 04:32:10,2.40634,2.2987,6.398,6.535,5.123679,0.120514,13.3125,13.75,13.8125,557,0,13.64367,12.90204,13.40762,95.2794
2021-11-11 04:32:44,2.4063,2.29847,6.398,6.537,5.119254,0.120067,13.3125,13.75,13.8125,561,0,13.61001,12.93571,13.44128,95.69861
2021-11-11 04:32:55,2.40615,2.29938,6.398,6.536,5.123082,0.119895,13.3125,13.75,13.8125,558,0,13.61001,12.96937,13.40762,95.90942
2021-11-11 04:33:07,2.40611,2.29849,6.399,6.535,5.123652,0.120301,13.3125,13.75,13.8125,556,0,13.61001,12.93571,13.40762,95.69861
2021-11-11 04:33:18,2.40615,2.29935,6.398,6.535,5.121317,0.12028,13.3125,13.75,13.8125,558,0,13.61001,12.90204,13.44128,95.4882
2021-11-11 04:33:29,2.40626,2.29817,6.397,6.536,5.123381,0.119805,13.3125,13.75,13.8125,559,0,13.64367,12.93571,13.40762,95.48936
2021-11-11 04:33:52,2.40597,2.29798,6.401,6.532,5.120177,0.120239,13.3125,13.75,13.8125,558,0,13.61001,12.93571,13.40762,95.69861
2021-11-11 04:34:36,2.40619,2.29678,6.398,6.53,5.122946,0.119792,13.3125,13.75,13.8125,558,0,13.64367,12.93571,13.40762,95.48936
2021-11-11 04:34:47,2.40601,2.29712,6.398,6.531,5.11939,0.12037,13.3125,13.75,13.8125,558,0,13.61001,12.90204,13.40762,95.4882
2021-11-11 04:35:10,2.40597,2.29654,6.395,6.53,5.117951,0.120383,13.3125,13.75,13.8125,554,0,13.61001,12.93571,13.37395,95.69861
2021-11-11 04:35:21,2.406,2.29767,6.398,6.532,5.120014,0.120087,13.3125,13.75,13.8125,554,0,13.61001,12.93571,13.40762,95.69861
2021-11-11 04:35:32,2.40572,2.29718,6.4,6.529,5.119173,0.12006,13.3125,13.75,13.8125,556,0,13.61001,12.93571,13.37395,95.69861
2021-11-11 04:35:44,2.40593,2.29723,6.4,6.526,5.120693,0.120356,13.3125,13.75,13.8125,557,0,13.61001,12.93571,13.40762,95.69861
2021-11-11 04:35:55,2.40594,2.2972,6.4,6.529,5.120367,0.120617,13.3125,13.75,13.8125,557,0,13.61001,12.93571,13.37395,95.69861
2021-11-11 04:37:24,2.40587,2.29645,6.396,6.527,5.120476,0.120108,13.3125,13.75,13.8125,558,0,13.61001,12.93571,13.40762,95.69861
2021-11-11 04:37:47,2.40586,2.29598,6.398,6.529,5.117869,0.120438,13.3125,13.75,13.8125,556,0,13.57614,12.93571,13.34029,95.90963
2021-11-11 04:37:58,2.4059,2.29598,6.397,6.528,5.11958,0.119957,13.3125,13.75,13.8125,557,0,13.57614,12.90204,13.34029,95.69875
2021-11-11 04:38:42,2.40594,2.29624,6.395,6.531,5.117897,0.119895,13.3125,13.75,13.8125,560,0,13.61001,12.90204,13.34029,95.4882
2021-11-11 04:39:05,2.40576,2.29624,6.398,6.528,5.118385,0.120122,13.3125,13.75,13.8125,562,0,13.61001,12.90204,13.34029,95.4882
2021-11-11 04:39:16,2.4059,2.29726,6.398,6.531,5.117191,0.119819,13.3125,13.75,13.8125,562,0,13.61001,12.90204,13.34029,95.4882
2021-11-11 04:39:39,2.40561,2.29618,6.398,6.531,5.118711,0.119537,13.25,13.75,13.8125,560,0,13.61001,12.90204,13.34029,95.4882
2021-11-11 04:39:50,2.40565,2.29601,6.397,6.53,5.119634,0.119867,13.25,13.75,13.8125,561,0,13.61001,12.86838,13.37395,95.27819
2021-11-11 04:40:35,2.40561,2.29566,6.397,6.532,5.119689,0.119475,13.25,13.75,13.8125,557,0,13.57614,12.90204,13.34029,95.69875
2021-11-11 04:40:58,2.4059,2.29691,6.399,6.534,5.119525,0.119929,13.3125,13.75,13.8125,559,0,13.57614,12.90204,13.34029,95.69875
2021-11-11 04:41:20,2.40583,2.29622,6.397,6.535,5.116376,0.120149,13.3125,13.75,13.8125,562,0,13.54248,12.90204,13.30662,95.90858
2021-11-11 04:41:43,2.40583,2.29575,6.394,6.532,5.119716,0.119344,13.25,13.75,13.8125,561,0,13.61001,12.86838,13.30662,95.27819
2021-11-11 04:41:54,2.40579,2.29536,6.397,6.532,5.116593,0.119902,13.25,13.75,13.8125,560,0,13.61001,12.86838,13.34029,95.27819
2021-11-11 04:43:01,2.4059,2.29432,6.398,6.536,5.117924,0.119819,13.25,13.75,13.8125,560,0,13.57614,12.90204,13.34029,95.69875
2021-11-11 04:43:24,2.40598,2.29426,6.396,6.536,5.11996,0.119613,13.25,13.6875,13.8125,557,0,13.57614,12.90204,13.34029,95.69875
2021-11-11 04:43:35,2.40576,2.29417,6.396,6.535,5.12072,0.119964,13.25,13.6875,13.8125,557,0,13.54248,12.90204,13.34029,95.90858
2021-11-11 04:43:46,2.40601,2.29454,6.398,6.54,5.118521,0.119399,13.25,13.6875,13.8125,559,0,13.61001,12.93571,13.34029,95.69861
2021-11-11 04:44:09,2.40608,2.29464,6.398,6.539,5.120476,0.119867,13.25,13.6875,13.8125,562,0,13.57614,12.86838,13.34029,95.48829
2021-11-11 04:46:01,2.40579,2.29269,6.394,6.538,5.11882,0.119929,13.25,13.75,13.8125,560,0,13.57614,12.86838,13.27276,95.48829
2021-11-11 04:46:34,2.40582,2.29313,6.395,6.541,5.118087,0.119826,13.25,13.6875,13.8125,562,0,13.57614,12.83471,13.27276,95.27823
2021-11-11 04:46:45,2.40583,2.29198,6.394,6.542,5.120096,0.119675,13.25,13.6875,13.8125,562,0,13.57614,12.80105,13.30662,95.06857
2021-11-11 04:47:08,2.40582,2.29296,6.394,6.539,5.117082,0.118876,13.25,13.6875,13.75,562,0,13.50881,12.83471,13.30662,95.69654
2021-11-11 04:47:19,2.40583,2.29215,6.395,6.543,5.118494,0.119564,13.25,13.6875,13.75,562,0,13.57614,12.83471,13.30662,95.27823
2021-11-11 04:48:26,2.40532,2.29253,6.394,6.546,5.117788,0.119255,13.25,13.6875,13.75,560,0,13.54248,12.83471,13.30662,95.48713
2021-11-11 04:48:49,2.40532,2.29244,6.396,6.546,5.11806,0.11962,13.25,13.6875,13.75,559,0,13.54248,12.83471,13.27276,95.48713
2021-11-11 04:49:00,2.40565,2.29199,6.397,6.547,5.118141,0.119468,13.25,13.6875,13.75,561,0,13.54248,12.86838,13.30662,95.69765
2021-11-11 04:49:34,2.40539,2.29154,6.399,6.55,5.116132,0.119895,13.25,13.6875,13.75,561,0,13.54248,12.83471,13.34029,95.48713
2021-11-11 04:51:04,2.40497,2.29029,6.396,6.551,5.119553,0.119578,13.25,13.6875,13.75,561,0,13.50881,12.80105,13.27276,95.48597
2021-11-11 04:51:27,2.40482,2.29062,6.4,6.553,5.118304,0.119571,13.25,13.6875,13.75,567,0,13.50881,12.80105,13.23909,95.48597
2021-11-11 04:51:38,2.40453,2.29087,6.399,6.551,5.117842,0.120025,13.25,13.6875,13.75,563,0,13.50881,12.83471,13.23909,95.69654
2021-11-11 04:52:01,2.40467,2.29076,6.4,6.55,5.118331,0.119592,13.25,13.6875,13.75,562,0,13.50881,12.76738,13.27276,95.2758
2021-11-11 04:52:12,2.40464,2.28965,6.4,6.552,5.119336,0.119977,13.25,13.6875,13.75,563,0,13.50881,12.80105,13.27276,95.48597
2021-11-11 04:52:35,2.40442,2.29116,6.398,6.549,5.11882,0.119909,13.25,13.6875,13.75,563,0,13.50881,12.80105,13.23909,95.48597
2021-11-11 04:53:31,2.40395,2.28966,6.402,6.547,5.118141,0.119399,13.25,13.6875,13.75,564,0,13.50881,12.80105,13.27276,95.48597
2021-11-11 04:53:42,2.40388,2.29,6.399,6.545,5.116919,0.119585,13.25,13.6875,13.75,563,0,13.44128,12.76738,13.23909,95.69559
2021-11-11 04:54:27,2.40388,2.28947,6.402,6.549,5.117517,0.119833,13.25,13.6875,13.75,562,0,13.47495,12.76738,13.20543,95.48607
2021-11-11 04:55:00,2.40381,2.28923,6.405,6.545,5.114612,0.11984,13.25,13.6875,13.75,562,0,13.50881,12.76738,13.20543,95.2758
2021-11-11 04:55:34,2.40334,2.28898,6.406,6.543,5.1151,0.119152,13.25,13.6875,13.75,562,0,13.47495,12.69985,13.20543,95.06478
2021-11-11 04:55:45,2.40355,2.28888,6.406,6.544,5.116485,0.119681,13.1875,13.6875,13.75,562,0.05095,13.47495,12.73352,13.20543,95.27459
2021-11-11 04:55:57,2.40348,2.28879,6.404,6.545,5.11434,0.119571,13.25,13.6875,13.75,563,0,13.47495,12.73352,13.20543,95.27459
2021-11-11 04:56:08,2.40345,2.28882,6.404,6.545,5.113417,0.119915,13.1875,13.6875,13.75,562,0,13.44128,12.73352,13.20543,95.48365
2021-11-11 04:56:19,2.40331,2.28829,6.407,6.543,5.116485,0.119337,13.1875,13.6875,13.75,562,0,13.47495,12.73352,13.20543,95.27459
2021-11-11 04:56:53,2.40338,2.2878,6.404,6.544,5.113906,0.120053,13.25,13.6875,13.75,563,0,13.44128,12.69985,13.17176,95.27338
2021-11-11 04:57:04,2.40291,2.28749,6.405,6.543,5.11396,0.119709,13.1875,13.6875,13.75,564,0,13.44128,12.69985,13.1381,95.27338
2021-11-11 04:57:37,2.40283,2.28759,6.403,6.543,5.111979,0.11973,13.25,13.6875,13.75,563,0,13.47495,12.73352,13.1381,95.27459
2021-11-11 04:58:22,2.40251,2.28796,6.408,6.541,5.11434,0.119633,13.1875,13.6875,13.75,563,0,13.44128,12.69985,13.17176,95.27338
2021-11-11 04:58:33,2.40237,2.2883,6.406,6.54,5.11529,0.119317,13.1875,13.6875,13.75,563,0,13.44128,12.73352,13.17176,95.48365
2021-11-11 04:58:56,2.4023,2.28713,6.409,6.542,5.111843,0.11911,13.1875,13.6875,13.75,562,0,13.44128,12.73352,13.17176,95.48365
