datetime,meas AH 1:CMP MEAS BOX 1 (g/m3),meas AH 2:CMP MEAS BOX 2 (g/m3),meas CO2:CMP (ppm),meas HD:CMP (g/m3),meas RH:CMP (%),meas grh temp:CMP (°C),radiation sum:WEATHER RAD SENS (J/cm²),radiation:WEATHER RAD SENS (W/m²)
2021-11-25 21:30:00,10.89,10.66,418.88,3.1,77.88,16.28,858,0
2021-11-25 21:35:00,10.99,10.79,419,3.1,78,16.39,858,0
2021-11-25 21:35:00,10.99,10.79,419,3.1,78,16.39,858,0
2021-11-25 21:40:00,11,10.8,419,3.19,78,16.49,858,0
2021-11-25 21:40:00,11,10.8,419,3.19,78,16.49,858,0
2021-11-25 21:45:00,10.56,10.54,424.28,3.2,77.12,16.15,858,0
2021-11-25 21:45:00,10.56,10.54,424.28,3.2,77.12,16.15,858,0
2021-11-25 21:50:00,10.24,10.32,425,3.11,77,15.75,858,0
2021-11-25 21:50:00,10.24,10.32,425,3.11,77,15.75,858,0
2021-11-25 21:55:00,10.38,10.21,425,3.1,77,15.79,858,0
2021-11-25 21:55:00,10.38,10.21,425,3.1,77,15.79,858,0
2021-11-25 22:00:00,10.66,10.38,425.88,3.1,77,16.06,858,0
2021-11-25 22:00:00,10.66,10.38,425.88,3.1,77,16.06,858,0
2021-11-25 22:05:00,10.79,10.49,426,3.19,77,16.28,858,0
2021-11-25 22:05:00,10.79,10.49,426,3.19,77,16.28,858,0
2021-11-25 22:10:00,10.89,10.68,431.28,3.2,77,16.39,858,0
2021-11-25 22:10:00,10.89,10.68,431.28,3.2,77,16.39,858,0
2021-11-25 22:15:00,10.99,10.7,432,3.2,77,16.49,858,0
2021-11-25 22:15:00,10.99,10.7,432,3.2,77,16.49,858,0
2021-11-25 22:20:00,10.65,10.52,432,3.11,77,16.06,858,0
2021-11-25 22:20:00,10.65,10.52,432,3.11,77,16.06,858,0
2021-11-25 22:25:00,10.07,10.24,438.16,3.19,76.12,15.56,858,0
2021-11-25 22:25:00,10.07,10.24,438.16,3.19,76.12,15.56,858,0
2021-11-25 22:30:00,10.35,10.11,439,3.11,76.88,15.68,858,0
2021-11-25 22:30:00,10.35,10.11,439,3.11,76.88,15.68,858,0
2021-11-25 22:35:00,10.58,10.28,439,3.19,76.12,15.96,858,0
2021-11-25 22:35:00,10.58,10.28,439,3.19,76.12,15.96,858,0
2021-11-25 22:40:00,10.69,10.48,439.88,3.2,76.88,16.18,858,0
2021-11-25 22:40:00,10.69,10.48,439.88,3.2,76.88,16.18,858,0
2021-11-25 22:45:00,10.79,10.68,440,3.2,77,16.38,858,0
2021-11-25 22:45:00,10.79,10.68,440,3.2,77,16.38,858,0
2021-11-25 22:50:00,10.89,10.7,440,3.2,77,16.49,858,0
2021-11-25 22:50:00,10.89,10.7,440,3.2,77,16.49,858,0
2021-11-25 22:55:00,10.81,10.61,440,3.29,77,16.41,858,0
2021-11-25 22:55:00,10.81,10.61,440,3.29,77,16.41,858,0
2021-11-25 23:00:00,10.28,10.34,444.37,3.21,76.13,15.79,858,0
2021-11-25 23:00:00,10.28,10.34,444.37,3.21,76.13,15.79,858,0
2021-11-25 23:05:00,10.11,10.13,445.87,3.2,76,15.61,858,0
2021-11-25 23:05:00,10.11,10.13,445.87,3.2,76,15.61,858,0
2021-11-25 23:10:00,10.45,10.19,446,3.2,76,15.86,858,0
2021-11-25 23:10:00,10.45,10.19,446,3.2,76,15.86,858,0
2021-11-25 23:15:00,10.59,10.38,451.28,3.29,76,16.08,858,0
2021-11-25 23:15:00,10.59,10.38,451.28,3.29,76,16.08,858,0
2021-11-25 23:20:00,10.69,10.57,452,3.21,76.87,16.27,858,0
2021-11-25 23:20:00,10.69,10.57,452,3.21,76.87,16.27,858,0
2021-11-25 23:25:00,10.79,10.69,452,3.2,77,16.39,858,0
2021-11-25 23:25:00,10.79,10.69,452,3.2,77,16.39,858,0
2021-11-25 23:30:00,10.89,10.7,452,3.29,77,16.49,858,0
2021-11-25 23:30:00,10.89,10.7,452,3.29,77,16.49,858,0
2021-11-25 23:35:00,10.64,10.53,452,3.3,76.13,16.33,858,0
2021-11-25 23:35:00,10.64,10.53,452,3.3,76.13,16.33,858,0
2021-11-25 23:40:00,10.25,10.33,452,3.21,76,15.86,858,0
2021-11-25 23:40:00,10.25,10.33,452,3.21,76,15.86,858,0
2021-11-25 23:45:00,10.29,10.21,452,3.2,76,15.8,858,0
2021-11-25 23:45:00,10.29,10.21,452,3.2,76,15.8,858,0
2021-11-25 23:50:00,10.56,10.2,452.87,3.2,76,15.97,858,0
2021-11-25 23:50:00,10.56,10.2,452.87,3.2,76,15.97,858,0
2021-11-25 23:55:00,10.6,10.37,458.24,3.2,76,16.17,858,0
2021-11-25 23:55:00,10.6,10.37,458.24,3.2,76,16.17,858,0
2021-11-26 00:00:00,10.77,10.57,453.76,3.2,76.87,16.29,858,0
2021-11-26 00:00:00,10.77,10.57,453.76,3.2,76.87,16.29,858,0
2021-11-26 00:05:00,10.8,10.69,458.24,3.29,77,16.47,858,0
2021-11-26 00:05:00,10.8,10.69,458.24,3.29,77,16.47,858,0
2021-11-26 00:10:00,10.89,10.61,459,3.3,76.13,16.5,858,0
2021-11-26 00:10:00,10.89,10.61,459,3.3,76.13,16.5,858,0
2021-11-26 00:15:00,10.38,10.34,465.11,3.21,76,15.98,858,0
2021-11-26 00:15:00,10.38,10.34,465.11,3.21,76,15.98,858,0
2021-11-26 00:20:00,10.04,10.04,466,3.2,76,15.55,858,0
2021-11-26 00:20:00,10.04,10.04,466,3.2,76,15.55,858,0
2021-11-26 00:25:00,10.35,10.09,460.76,3.2,76,15.67,858,0
2021-11-26 00:25:00,10.35,10.09,460.76,3.2,76,15.67,858,0
2021-11-26 00:30:00,10.49,10.19,465.24,3.2,76,15.96,858,0
2021-11-26 00:30:00,10.49,10.19,465.24,3.2,76,15.96,858,0
2021-11-26 00:35:00,10.59,10.46,466,3.29,76,16.17,858,0
2021-11-26 00:35:00,10.59,10.46,466,3.29,76,16.17,858,0
2021-11-26 00:40:00,10.69,10.59,466,3.3,76,16.37,858,0
2021-11-26 00:40:00,10.69,10.59,466,3.3,76,16.37,858,0
2021-11-26 00:45:00,10.79,10.6,466,3.3,76,16.4,858,0
2021-11-26 00:45:00,10.79,10.6,466,3.3,76,16.4,858,0
2021-11-26 00:50:00,10.8,10.6,471.24,3.3,76,16.4,858,0
2021-11-26 00:50:00,10.8,10.6,471.24,3.3,76,16.4,858,0
2021-11-26 00:55:00,10.63,10.51,467.63,3.21,76,16.23,858,0
2021-11-26 00:55:00,10.63,10.51,467.63,3.21,76,16.23,858,0
2021-11-26 01:00:00,10.16,10.24,471.37,3.2,76,15.76,858,0
2021-11-26 01:00:00,10.16,10.24,471.37,3.2,76,15.76,858,0
2021-11-26 01:05:00,10.36,10.11,472,3.2,76,15.7,858,0
2021-11-26 01:05:00,10.36,10.11,472,3.2,76,15.7,858,0
2021-11-26 01:10:00,10.49,10.19,472,3.2,76,15.87,858,0
2021-11-26 01:10:00,10.49,10.19,472,3.2,76,15.87,858,0
2021-11-26 01:15:00,10.67,10.37,467.63,3.2,76,16.07,858,0
2021-11-26 01:15:00,10.67,10.37,467.63,3.2,76,16.07,858,0
2021-11-26 01:20:00,10.7,10.57,467,3.2,76.87,16.27,858,0
2021-11-26 01:20:00,10.7,10.57,467,3.2,76.87,16.27,858,0
2021-11-26 01:25:00,10.79,10.6,467,3.29,76.13,16.39,858,0
2021-11-26 01:25:00,10.79,10.6,467,3.29,76.13,16.39,858,0
2021-11-26 01:30:00,10.8,10.6,471.34,3.3,76.87,16.49,858,0
2021-11-26 01:30:00,10.8,10.6,471.34,3.3,76.87,16.49,858,0
2021-11-26 01:35:00,10.45,10.43,472.87,3.21,76.13,16.07,858,0
2021-11-26 01:35:00,10.45,10.43,472.87,3.21,76.13,16.07,858,0
2021-11-26 01:40:00,10.05,10.14,478.2,3.29,75.13,15.65,858,0
2021-11-26 01:40:00,10.05,10.14,478.2,3.29,75.13,15.65,858,0
2021-11-26 01:45:00,10.26,10.1,479,3.21,75.87,15.77,858,0
2021-11-26 01:45:00,10.26,10.1,479,3.21,75.87,15.77,858,0
2021-11-26 01:50:00,10.47,10.19,479.87,3.29,76,15.97,858,0
2021-11-26 01:50:00,10.47,10.19,479.87,3.29,76,15.97,858,0
2021-11-26 01:55:00,10.59,10.37,480,3.3,76,16.17,858,0
2021-11-26 01:55:00,10.59,10.37,480,3.3,76,16.17,858,0
2021-11-26 02:00:00,10.69,10.66,480,3.21,76.87,16.29,858,0
2021-11-26 02:00:00,10.69,10.66,480,3.21,76.87,16.29,858,0
2021-11-26 02:05:00,10.7,10.61,480,3.29,76.13,16.39,858,0
2021-11-26 02:05:00,10.7,10.61,480,3.29,76.13,16.39,858,0
2021-11-26 02:10:00,10.7,10.6,480,3.3,76,16.4,858,0
2021-11-26 02:10:00,10.7,10.6,480,3.3,76,16.4,858,0
2021-11-26 02:15:00,10.35,10.43,485.2,3.21,76,15.97,858,0
2021-11-26 02:15:00,10.35,10.43,485.2,3.21,76,15.97,858,0
2021-11-26 02:20:00,10.04,10.14,480.8,3.2,76,15.64,858,0
2021-11-26 02:20:00,10.04,10.14,480.8,3.2,76,15.64,858,0
2021-11-26 02:25:00,10.35,10.19,485.2,3.2,76,15.69,858,0
2021-11-26 02:25:00,10.35,10.19,485.2,3.2,76,15.69,858,0
2021-11-26 02:30:00,10.49,10.29,486,3.2,76,15.96,858,0
2021-11-26 02:30:00,10.49,10.29,486,3.2,76,15.96,858,0
2021-11-26 02:35:00,10.59,10.39,486.87,3.29,76,16.17,858,0
2021-11-26 02:35:00,10.59,10.39,486.87,3.29,76,16.17,858,0
2021-11-26 02:40:00,10.69,10.49,486.13,3.3,76,16.37,858,0
2021-11-26 02:40:00,10.69,10.49,486.13,3.3,76,16.37,858,0
2021-11-26 02:45:00,10.79,10.59,486,3.3,76,16.4,858,0
2021-11-26 02:45:00,10.79,10.59,486,3.3,76,16.4,858,0
2021-11-26 02:50:00,10.8,10.6,486.87,3.3,76,16.4,858,0
2021-11-26 02:50:00,10.8,10.6,486.87,3.3,76,16.4,858,0
2021-11-26 02:55:00,10.45,10.43,492.2,3.3,76,16.14,858,0
2021-11-26 02:55:00,10.45,10.43,492.2,3.3,76,16.14,858,0
2021-11-26 03:00:00,10.14,10.23,493.87,3.21,76,15.75,858,0
2021-11-26 03:00:00,10.14,10.23,493.87,3.21,76,15.75,858,0
2021-11-26 03:05:00,10.36,10.11,493.13,3.2,76,15.7,858,0
2021-11-26 03:05:00,10.36,10.11,493.13,3.2,76,15.7,858,0
2021-11-26 03:10:00,10.49,10.27,493.87,3.2,76,15.87,858,0
2021-11-26 03:10:00,10.49,10.27,493.87,3.2,76,15.87,858,0
2021-11-26 03:15:00,10.59,10.39,494,3.2,76,16.07,858,0
2021-11-26 03:15:00,10.59,10.39,494,3.2,76,16.07,858,0
2021-11-26 03:20:00,10.69,10.57,494,3.29,76,16.27,858,0
2021-11-26 03:20:00,10.69,10.57,494,3.29,76,16.27,858,0
2021-11-26 03:25:00,10.79,10.6,493.13,3.3,76.87,16.39,858,0
2021-11-26 03:25:00,10.79,10.6,493.13,3.3,76.87,16.39,858,0
2021-11-26 03:30:00,10.8,10.69,493.87,3.3,77,16.4,858,0
2021-11-26 03:30:00,10.8,10.69,493.87,3.3,77,16.4,858,0
2021-11-26 03:35:00,10.8,10.79,499.2,3.13,77.87,16.31,858,0
2021-11-26 03:35:00,10.8,10.79,499.2,3.13,77.87,16.31,858,0
2021-11-26 03:40:00,10.71,10.63,500,3.1,77.13,16.21,858,0
2021-11-26 03:40:00,10.71,10.63,500,3.1,77.13,16.21,858,0
2021-11-26 03:45:00,10.7,10.51,500,3.1,77.87,16.03,858,0
2021-11-26 03:45:00,10.7,10.51,500,3.1,77.87,16.03,858,0
2021-11-26 03:50:00,10.7,10.59,500,3.01,78,16,858,0
2021-11-26 03:50:00,10.7,10.59,500,3.01,78,16,858,0
2021-11-26 03:55:00,10.79,10.6,505.19,2.91,78.87,15.91,858,0
2021-11-26 03:55:00,10.79,10.6,505.19,2.91,78.87,15.91,858,0
2021-11-26 04:00:00,10.8,10.6,506,2.81,79,15.9,858,0
2021-11-26 04:00:00,10.8,10.6,506,2.81,79,15.9,858,0
2021-11-26 04:05:00,10.89,10.69,506.87,2.71,79.87,15.9,858,0
2021-11-26 04:05:00,10.89,10.69,506.87,2.71,79.87,15.9,858,0
2021-11-26 04:10:00,10.9,10.79,501.8,2.79,79.13,15.99,858,0
2021-11-26 04:10:00,10.9,10.79,501.8,2.79,79.13,15.99,858,0
2021-11-26 04:15:00,10.99,10.8,505.33,2.89,79,16.17,858,0
2021-11-26 04:15:00,10.99,10.8,505.33,2.89,79,16.17,858,0
2021-11-26 04:20:00,11,10.89,506,2.99,79,16.29,858,0
2021-11-26 04:20:00,11,10.89,506,2.99,79,16.29,858,0
2021-11-26 04:25:00,11,10.81,506,3,78.14,16.3,858,0
2021-11-26 04:25:00,11,10.81,506,3,78.14,16.3,858,0
2021-11-26 04:30:00,11,10.8,506.86,2.91,78.86,16.21,858,0
2021-11-26 04:30:00,11,10.8,506.86,2.91,78.86,16.21,858,0
2021-11-26 04:35:00,10.91,10.89,507,2.81,79,16.11,858,0
2021-11-26 04:35:00,10.91,10.89,507,2.81,79,16.11,858,0
2021-11-26 04:40:00,10.9,10.9,512.16,2.71,79.86,15.93,858,0
2021-11-26 04:40:00,10.9,10.9,512.16,2.71,79.86,15.93,858,0
2021-11-26 04:45:00,10.9,10.9,513.86,2.61,80.86,15.81,858,0
2021-11-26 04:45:00,10.9,10.9,513.86,2.61,80.86,15.81,858,0
2021-11-26 04:50:00,10.9,10.81,513.14,2.6,81,15.8,858,0
2021-11-26 04:50:00,10.9,10.81,513.14,2.6,81,15.8,858,0
2021-11-26 04:55:00,10.81,10.71,513,2.6,81,15.71,858,0
2021-11-26 04:55:00,10.81,10.71,513,2.6,81,15.71,858,0
2021-11-26 05:00:00,10.8,10.61,513.86,2.69,80.14,15.7,858,0
2021-11-26 05:00:00,10.8,10.61,513.86,2.69,80.14,15.7,858,0
2021-11-26 05:05:00,10.71,10.6,519.16,2.79,79.14,15.79,858,0
2021-11-26 05:05:00,10.71,10.6,519.16,2.79,79.14,15.79,858,0
2021-11-26 05:10:00,10.96,10.86,514.84,2.71,79.86,15.97,858,0
2021-11-26 05:10:00,10.96,10.86,514.84,2.71,79.86,15.97,858,0
2021-11-26 05:15:00,11,10.9,519.16,2.79,80,16.09,858,0
2021-11-26 05:15:00,11,10.9,519.16,2.79,80,16.09,858,0
2021-11-26 05:20:00,11.09,10.9,520,2.8,80,16.19,858,0
2021-11-26 05:20:00,11.09,10.9,520,2.8,80,16.19,858,0
2021-11-26 05:25:00,11.1,10.99,514.84,2.8,80,16.29,858,0
2021-11-26 05:25:00,11.1,10.99,514.84,2.8,80,16.29,858,0
2021-11-26 05:30:00,11.19,11,519.16,2.8,80,16.3,858,0
2021-11-26 05:30:00,11.19,11,519.16,2.8,80,16.3,858,0
2021-11-26 05:35:00,11.2,11.17,520,2.71,80,16.3,858,0
2021-11-26 05:35:00,11.2,11.17,520,2.71,80,16.3,858,0
2021-11-26 05:40:00,11.29,11.11,520.86,2.79,80,16.39,858,0
2021-11-26 05:40:00,11.29,11.11,520.86,2.79,80,16.39,858,0
2021-11-26 05:45:00,11.3,11.19,521,2.71,80.86,16.4,858,0
2021-11-26 05:45:00,11.3,11.19,521,2.71,80.86,16.4,858,0
2021-11-26 05:50:00,11.21,11.2,526.16,2.79,80.14,16.4,858,0
2021-11-26 05:50:00,11.21,11.2,526.16,2.79,80.14,16.4,858,0
2021-11-26 05:55:00,11.2,11.2,527,2.8,80,16.4,858,0
2021-11-26 05:55:00,11.2,11.2,527,2.8,80,16.4,858,0
2021-11-26 06:00:00,11.2,11.11,521.84,2.8,80,16.4,858,0
2021-11-26 06:00:00,11.2,11.11,521.84,2.8,80,16.4,858,0
2021-11-26 06:05:00,11.29,11.19,526.16,2.8,80,16.49,858,0
2021-11-26 06:05:00,11.29,11.19,526.16,2.8,80,16.49,858,0
2021-11-26 06:10:00,11.3,11.29,527,2.8,80,16.5,858,0
2021-11-26 06:10:00,11.3,11.29,527,2.8,80,16.5,858,0
2021-11-26 06:15:00,11.39,11.39,527.86,2.71,80.86,16.5,858,0
2021-11-26 06:15:00,11.39,11.39,527.86,2.71,80.86,16.5,858,0
2021-11-26 06:20:00,11.4,11.49,532.3,2.61,81,16.5,858,0
2021-11-26 06:20:00,11.4,11.49,532.3,2.61,81,16.5,858,0
2021-11-26 06:25:00,11.4,11.41,533,2.69,81,16.59,858,0
2021-11-26 06:25:00,11.4,11.41,533,2.69,81,16.59,858,0
2021-11-26 06:30:00,11.4,11.49,533,2.7,81,16.6,858,0
2021-11-26 06:30:00,11.4,11.49,533,2.7,81,16.6,858,0
2021-11-26 06:35:00,11.49,11.59,533.85,2.61,81,16.6,858,0
2021-11-26 06:35:00,11.49,11.59,533.85,2.61,81,16.6,858,0
2021-11-26 06:40:00,11.41,11.51,534,2.69,81,16.6,858,0
2021-11-26 06:40:00,11.41,11.51,534,2.69,81,16.6,858,0
2021-11-26 06:45:00,11.4,11.5,539.16,2.7,81,16.6,858,0
2021-11-26 06:45:00,11.4,11.5,539.16,2.7,81,16.6,858,0
2021-11-26 06:50:00,11.4,11.5,534.87,2.7,81,16.6,858,0
2021-11-26 06:50:00,11.4,11.5,534.87,2.7,81,16.6,858,0
2021-11-26 06:55:00,11.49,11.5,539.12,2.61,81,16.6,858,0
2021-11-26 06:55:00,11.49,11.5,539.12,2.61,81,16.6,858,0
2021-11-26 07:00:00,11.5,11.67,540,2.6,81.85,16.6,858,0
2021-11-26 07:00:00,11.5,11.67,540,2.6,81.85,16.6,858,0
2021-11-26 07:05:00,11.59,11.7,540,2.51,82,16.6,858,0
2021-11-26 07:05:00,11.59,11.7,540,2.51,82,16.6,858,0
2021-11-26 07:10:00,11.6,11.61,540.85,2.59,82,16.6,858,0
2021-11-26 07:10:00,11.6,11.61,540.85,2.59,82,16.6,858,0
2021-11-26 07:15:00,11.51,11.77,546.12,2.51,82,16.6,858,1.71
2021-11-26 07:15:00,11.51,11.77,546.12,2.51,82,16.6,858,1.71
2021-11-26 07:20:00,11.5,11.8,547,2.5,82,16.6,125.84,3.71
2021-11-26 07:20:00,11.5,11.8,547,2.5,82,16.6,125.84,3.71
2021-11-26 07:25:00,11.59,11.8,541.88,2.5,82.85,16.6,0,5.71
2021-11-26 07:25:00,11.59,11.8,541.88,2.5,82.85,16.6,0,5.71
2021-11-26 07:30:00,11.6,11.8,546.12,2.5,82.15,16.69,0,8.56
2021-11-26 07:30:00,11.6,11.8,546.12,2.5,82.15,16.69,0,8.56
2021-11-26 07:35:00,11.6,11.8,547,2.5,82.85,16.7,0.85,10.71
2021-11-26 07:35:00,11.6,11.8,547,2.5,82.85,16.7,0.85,10.71
2021-11-26 07:40:00,11.6,11.97,547,2.41,83,16.7,1,16.12
2021-11-26 07:40:00,11.6,11.97,547,2.41,83,16.7,1,16.12
2021-11-26 07:45:00,11.69,11.91,552.12,2.49,83,16.7,2.71,34.92
2021-11-26 07:45:00,11.69,11.91,552.12,2.49,83,16.7,2.71,34.92
2021-11-26 07:50:00,11.7,12.07,547.88,2.5,83,16.87,3.85,50.8
2021-11-26 07:50:00,11.7,12.07,547.88,2.5,83,16.87,3.85,50.8
2021-11-26 07:55:00,11.7,12.27,541.88,2.5,83,16.99,6.56,66.65
2021-11-26 07:55:00,11.7,12.27,541.88,2.5,83,16.99,6.56,66.65
2021-11-26 08:00:00,11.7,12.73,546.12,2.33,83.85,17,8.71,80.09
2021-11-26 08:00:00,11.7,12.73,546.12,2.33,83.85,17,8.71,80.09
2021-11-26 08:05:00,11.79,13.06,547,2.13,84.85,17.09,11.56,93.09
2021-11-26 08:05:00,11.79,13.06,547,2.13,84.85,17.09,11.56,93.09
2021-11-26 08:10:00,11.89,13.53,541.88,1.93,86.71,17.1,15.41,106.09
2021-11-26 08:10:00,11.89,13.53,541.88,1.93,86.71,17.1,15.41,106.09
2021-11-26 08:15:00,11.99,13.69,546.12,1.81,87,17.19,19.41,120.8
2021-11-26 08:15:00,11.99,13.69,546.12,1.81,87,17.19,19.41,120.8
2021-11-26 08:20:00,12.09,13.79,547,1.8,87.85,17.2,23.41,134.95
2021-11-26 08:20:00,12.09,13.79,547,1.8,87.85,17.2,23.41,134.95
2021-11-26 08:25:00,12.1,14.48,541.88,1.37,90.56,17.2,28.27,148.09
2021-11-26 08:25:00,12.1,14.48,541.88,1.37,90.56,17.2,28.27,148.09
2021-11-26 08:30:00,12.01,14.6,546.12,1.21,91,17.11,33.27,162.8
2021-11-26 08:30:00,12.01,14.6,546.12,1.21,91,17.11,33.27,162.8
2021-11-26 08:35:00,11.83,14.69,552.12,2.31,84.17,17.01,38.27,178.65
2021-11-26 08:35:00,11.83,14.69,552.12,2.31,84.17,17.01,38.27,178.65
2021-11-26 08:40:00,12.14,14.61,553,2.16,84.71,17,44.97,193.8
2021-11-26 08:40:00,12.14,14.61,553,2.16,84.71,17,44.97,193.8
2021-11-26 08:45:00,12.37,14.6,553,2.01,85.85,17,51.12,208.8
2021-11-26 08:45:00,12.37,14.6,553,2.01,85.85,17,51.12,208.8
2021-11-26 08:50:00,12.4,14.51,542.76,1.23,91.12,17.09,57.97,223.8
2021-11-26 08:50:00,12.4,14.51,542.76,1.23,91.12,17.09,57.97,223.8
2021-11-26 08:55:00,12.49,14.5,535.03,1.27,91.15,17.36,65.83,239.65
2021-11-26 08:55:00,12.49,14.5,535.03,1.27,91.15,17.36,65.83,239.65
2021-11-26 09:00:00,12.59,14.67,534,1.47,90.15,17.66,73.83,255.65
2021-11-26 09:00:00,12.59,14.67,534,1.47,90.15,17.66,73.83,255.65
2021-11-26 09:05:00,12.77,14.78,517.05,1.75,89.15,18.12,81.78,270.72
2021-11-26 09:05:00,12.77,14.78,517.05,1.75,89.15,18.12,81.78,270.72
2021-11-26 09:10:00,13.05,14.88,502.99,1.88,88.15,18.54,90.62,286.55
2021-11-26 09:10:00,13.05,14.88,502.99,1.88,88.15,18.54,90.62,286.55
2021-11-26 09:15:00,13.44,15.15,495.07,1.98,87.15,19.02,99.62,305.93
2021-11-26 09:15:00,13.44,15.15,495.07,1.98,87.15,19.02,99.62,305.93
2021-11-26 09:20:00,13.67,15.45,487.23,2.17,87,19.44,109.47,322.55
2021-11-26 09:20:00,13.67,15.45,487.23,2.17,87,19.44,109.47,322.55
2021-11-26 09:25:00,14.04,15.75,474.99,2.28,87,19.84,119.47,330.93
2021-11-26 09:25:00,14.04,15.75,474.99,2.28,87,19.84,119.47,330.93
2021-11-26 09:30:00,14.35,15.97,474.69,2.38,86.15,20.24,130.31,343.01
2021-11-26 09:30:00,14.35,15.97,474.69,2.38,86.15,20.24,130.31,343.01
2021-11-26 09:35:00,14.91,16.34,464.77,2.31,86.85,20.64,141.38,354.38
2021-11-26 09:35:00,14.91,16.34,464.77,2.31,86.85,20.64,141.38,354.38
2021-11-26 09:40:00,15.51,16.57,452.83,1.96,89.54,20.7,152.32,367.02
2021-11-26 09:40:00,15.51,16.57,452.83,1.96,89.54,20.7,152.32,367.02
2021-11-26 09:45:00,15.94,16.85,451,1.65,90.85,20.7,164.16,380.85
2021-11-26 09:45:00,15.94,16.85,451,1.65,90.85,20.7,164.16,380.85
2021-11-26 09:50:00,16.25,17.07,455.23,1.52,91.85,20.87,176.16,397.39
2021-11-26 09:50:00,16.25,17.07,455.23,1.52,91.85,20.87,176.16,397.39
2021-11-26 09:55:00,16.55,17.18,461.93,1.58,92,21.07,189.01,412.7
2021-11-26 09:55:00,16.55,17.18,461.93,1.58,92,21.07,189.01,412.7
2021-11-26 10:00:00,16.6,17.45,452.84,1.68,91.15,21.35,202.01,427.7
2021-11-26 10:00:00,16.6,17.45,452.84,1.68,91.15,21.35,202.01,427.7
2021-11-26 10:05:00,16.6,17.75,522.97,1.87,90.15,21.65,215.01,440.16
2021-11-26 10:05:00,16.6,17.75,522.97,1.87,90.15,21.65,215.01,440.16
2021-11-26 10:10:00,16.43,17.55,491.13,2.15,89.15,21.7,228.85,452.16
2021-11-26 10:10:00,16.43,17.55,491.13,2.15,89.15,21.7,228.85,452.16
2021-11-26 10:15:00,16.23,16.48,460.14,2.37,87.31,21.36,242.85,464.16
2021-11-26 10:15:00,16.23,16.48,460.14,2.37,87.31,21.36,242.85,464.16
2021-11-26 10:20:00,16.45,15.54,552.52,2.82,85.31,21.47,257.7,476.16
2021-11-26 10:20:00,16.45,15.54,552.52,2.82,85.31,21.47,257.7,476.16
2021-11-26 10:25:00,16.25,16.16,550.53,3.07,84.15,21.84,272.7,487.31
2021-11-26 10:25:00,16.25,16.16,550.53,3.07,84.15,21.84,272.7,487.31
2021-11-26 10:30:00,16.54,16.47,490.27,3.35,83.15,22.41,287.7,498.31
2021-11-26 10:30:00,16.54,16.47,490.27,3.35,83.15,22.41,287.7,498.31
2021-11-26 10:35:00,16.77,16.67,651.87,3.65,82.15,22.92,302.7,506.77
2021-11-26 10:35:00,16.77,16.67,651.87,3.65,82.15,22.92,302.7,506.77
2021-11-26 10:40:00,17.31,16.7,613.57,3.62,82,23.08,317.7,509.69
2021-11-26 10:40:00,17.31,16.7,613.57,3.62,82,23.08,317.7,509.69
2021-11-26 10:45:00,17.15,16.28,510.41,3.77,81.15,22.93,333.55,519.31
2021-11-26 10:45:00,17.15,16.28,510.41,3.77,81.15,22.93,333.55,519.31
2021-11-26 10:50:00,16.08,16.03,532.95,4.05,79.31,22.56,349.55,529.47
2021-11-26 10:50:00,16.08,16.03,532.95,4.05,79.31,22.56,349.55,529.47
2021-11-26 10:55:00,14.71,16.08,485.81,4.18,78.15,22.16,366.39,538.62
2021-11-26 10:55:00,14.71,16.08,485.81,4.18,78.15,22.16,366.39,538.62
2021-11-26 11:00:00,15.35,16.61,666.5,4.28,78.85,22.78,382.55,547.62
2021-11-26 11:00:00,15.35,16.61,666.5,4.28,78.85,22.78,382.55,547.62
2021-11-26 11:05:00,14.91,17.21,516.43,4.55,78.15,22.98,399.39,554.93
2021-11-26 11:05:00,14.91,17.21,516.43,4.55,78.15,22.98,399.39,554.93
2021-11-26 11:10:00,15.31,17.3,641.33,4.77,77.15,23.34,416.39,565.31
2021-11-26 11:10:00,15.31,17.3,641.33,4.77,77.15,23.34,416.39,565.31
2021-11-26 11:15:00,15.57,16.96,597.19,5.05,76.15,23.57,433.39,572.93
2021-11-26 11:15:00,15.57,16.96,597.19,5.05,76.15,23.57,433.39,572.93
2021-11-26 11:20:00,15.6,16.05,527.27,5.27,75.15,23.43,451.24,579.93
2021-11-26 11:20:00,15.6,16.05,527.27,5.27,75.15,23.43,451.24,579.93
2021-11-26 11:25:00,15.52,15.39,488.21,5.22,75,23.06,469.24,586.93
2021-11-26 11:25:00,15.52,15.39,488.21,5.22,75,23.06,469.24,586.93
2021-11-26 11:30:00,16.09,15.3,506.71,4.78,76.69,22.92,486.39,588.85
2021-11-26 11:30:00,16.09,15.3,506.71,4.78,76.69,22.92,486.39,588.85
2021-11-26 11:35:00,16.28,15.22,538.94,4.78,77,22.9,504.24,594.93
2021-11-26 11:35:00,16.28,15.22,538.94,4.78,77,22.9,504.24,594.93
2021-11-26 11:40:00,15.62,15.12,514.37,5.14,75.31,22.98,523.09,600.23
2021-11-26 11:40:00,15.62,15.12,514.37,5.14,75.31,22.98,523.09,600.23
2021-11-26 11:45:00,16.6,15.27,486.99,5.45,74.15,23.68,541.24,603.54
2021-11-26 11:45:00,16.6,15.27,486.99,5.45,74.15,23.68,541.24,603.54
